callback,white,job,firm
0,1,9970,19
0,1,9970,19
0,0,9970,19
0,1,9970,19
0,0,9970,19
0,0,9970,19
0,1,9970,19
1,1,9971,19
1,0,9971,19
1,1,9971,19
1,0,9971,19
1,0,9971,19
1,1,9971,19
1,0,9971,19
1,1,9971,19
1,0,9972,19
1,1,9972,19
1,0,9972,19
1,1,9972,19
1,1,9972,19
1,0,9972,19
1,1,9972,19
1,0,9972,19
0,0,9973,85
0,1,9973,85
1,1,9973,85
0,0,9973,85
1,1,9973,85
0,0,9973,85
0,0,9973,85
0,1,9973,85
0,1,9974,85
0,0,9974,85
0,0,9974,85
0,1,9974,85
0,0,9974,85
0,1,9974,85
0,1,9974,85
0,0,9974,85
1,1,9975,85
0,0,9975,85
0,0,9975,85
0,1,9975,85
0,0,9975,85
0,1,9975,85
0,1,9975,85
0,0,9975,85
0,0,9976,85
0,1,9976,85
0,0,9976,85
0,1,9976,85
0,0,9976,85
0,1,9976,85
0,1,9976,85
0,0,9976,85
1,1,9977,85
1,0,9977,85
1,1,9977,85
0,0,9977,85
1,1,9977,85
1,0,9977,85
1,1,9977,85
1,0,9977,85
0,0,9978,85
0,1,9978,85
0,1,9978,85
0,0,9978,85
0,0,9978,85
0,1,9978,85
0,1,9978,85
0,0,9978,85
1,1,9979,85
1,0,9979,85
1,0,9979,85
1,1,9979,85
1,0,9979,85
1,1,9979,85
1,1,9979,85
1,0,9979,85
0,0,9980,85
0,1,9980,85
0,0,9980,85
0,1,9980,85
1,0,9980,85
1,1,9980,85
1,0,9980,85
1,1,9980,85
1,1,9981,34
1,0,9981,34
1,1,9981,34
1,0,9981,34
1,0,9981,34
1,1,9981,34
1,1,9981,34
1,0,9981,34
1,0,9982,34
1,1,9982,34
1,1,9982,34
1,0,9982,34
1,0,9982,34
1,1,9982,34
1,1,9982,34
1,0,9982,34
1,1,9983,34
1,0,9983,34
1,1,9983,34
1,0,9983,34
1,0,9983,34
1,1,9983,34
1,0,9983,34
1,1,9983,34
1,0,9984,34
1,1,9984,34
1,1,9984,34
1,0,9984,34
1,1,9984,34
1,0,9984,34
1,0,9984,34
1,1,9984,34
1,0,9985,34
1,1,9985,34
1,0,9985,34
1,1,9985,34
1,1,9985,34
1,0,9985,34
1,0,9985,34
1,1,9985,34
1,1,9986,34
1,0,9986,34
1,0,9986,34
1,1,9986,34
1,1,9986,34
1,0,9986,34
1,1,9986,34
1,0,9986,34
1,1,9987,34
1,0,9987,34
1,1,9987,34
1,0,9987,34
1,1,9987,34
1,0,9987,34
1,0,9987,34
1,1,9987,34
0,1,9988,94
0,0,9988,94
0,0,9988,94
0,1,9988,94
0,1,9988,94
0,0,9988,94
0,0,9988,94
0,1,9988,94
0,1,9989,94
0,0,9989,94
0,1,9989,94
0,0,9989,94
0,1,9989,94
0,0,9989,94
0,1,9989,94
0,0,9989,94
0,1,9990,94
0,0,9990,94
0,0,9990,94
0,1,9990,94
0,0,9990,94
0,1,9990,94
0,1,9990,94
0,0,9990,94
0,0,9991,94
0,1,9991,94
0,0,9991,94
0,1,9991,94
0,1,9991,94
0,0,9991,94
0,1,9991,94
0,0,9991,94
0,0,9992,94
0,1,9992,94
0,0,9992,94
0,1,9992,94
0,0,9992,94
0,1,9992,94
0,0,9992,94
0,1,9992,94
0,1,9993,94
0,0,9993,94
0,1,9993,94
0,0,9993,94
0,0,9993,94
0,1,9993,94
0,0,9993,94
0,1,9993,94
0,0,9994,94
0,1,9994,94
0,0,9994,94
0,1,9994,94
0,0,9994,94
0,1,9994,94
1,1,9994,94
0,0,9994,94
0,1,9995,94
0,0,9995,94
0,1,9995,94
0,0,9995,94
0,1,9995,94
0,0,9995,94
0,0,9995,94
0,1,9995,94
0,1,9996,58
0,0,9996,58
0,0,9996,58
0,1,9996,58
0,1,9996,58
0,0,9996,58
0,1,9996,58
0,0,9996,58
0,1,9997,58
0,0,9997,58
0,0,9997,58
0,1,9997,58
0,0,9997,58
0,1,9997,58
0,0,9997,58
0,1,9997,58
0,0,9998,58
0,1,9998,58
0,1,9998,58
0,0,9998,58
0,0,9998,58
0,1,9998,58
0,0,9998,58
0,1,9998,58
0,0,9999,58
0,1,9999,58
0,0,9999,58
0,1,9999,58
0,1,9999,58
0,0,9999,58
0,1,9999,58
0,0,9999,58
0,1,10000,58
0,0,10000,58
0,1,10000,58
0,0,10000,58
0,1,10000,58
0,0,10000,58
0,0,10000,58
0,1,10000,58
0,0,10001,58
0,1,10001,58
0,0,10001,58
0,1,10001,58
0,0,10001,58
0,1,10001,58
0,1,10001,58
0,0,10001,58
0,0,10002,58
0,1,10002,58
0,1,10002,58
0,0,10002,58
0,0,10002,58
0,1,10002,58
0,0,10002,58
0,1,10002,58
0,0,10003,58
0,1,10003,58
0,0,10003,58
0,1,10003,58
0,0,10003,58
0,1,10003,58
0,0,10003,58
0,1,10003,58
1,1,10004,67
0,0,10004,67
0,1,10004,67
0,0,10004,67
0,1,10004,67
0,0,10004,67
1,0,10004,67
1,1,10004,67
1,0,10005,67
1,1,10005,67
0,0,10005,67
0,1,10005,67
0,1,10005,67
0,0,10005,67
0,1,10005,67
1,0,10005,67
1,0,10006,67
1,1,10006,67
0,0,10006,67
0,1,10006,67
1,1,10006,67
1,0,10006,67
1,0,10006,67
1,1,10006,67
0,1,10007,67
1,0,10007,67
0,1,10007,67
0,0,10007,67
0,1,10007,67
0,0,10007,67
0,1,10007,67
0,0,10007,67
0,0,10008,67
1,1,10008,67
1,0,10008,67
1,1,10008,67
1,0,10008,67
0,1,10008,67
1,1,10008,67
0,0,10008,67
1,0,10009,67
1,1,10009,67
0,0,10009,67
0,1,10009,67
1,0,10009,67
0,1,10009,67
1,1,10009,67
1,0,10009,67
0,1,10010,67
0,0,10010,67
0,0,10010,67
0,1,10010,67
1,1,10010,67
1,0,10010,67
1,0,10010,67
1,1,10010,67
0,1,10011,67
1,0,10011,67
1,1,10011,67
1,0,10011,67
0,0,10011,67
0,1,10011,67
0,1,10011,67
0,0,10011,67
0,1,10012,103
0,0,10012,103
0,1,10012,103
1,0,10012,103
1,1,10012,103
0,0,10012,103
0,1,10012,103
1,0,10012,103
1,1,10013,103
1,0,10013,103
1,0,10013,103
1,1,10013,103
1,0,10013,103
1,1,10013,103
1,0,10013,103
1,1,10013,103
0,1,10014,103
0,0,10014,103
0,0,10014,103
0,1,10014,103
0,0,10014,103
0,1,10014,103
0,1,10014,103
1,0,10014,103
0,1,10015,103
0,0,10015,103
0,0,10015,103
0,1,10015,103
0,0,10015,103
0,1,10015,103
0,1,10015,103
0,0,10015,103
1,1,10016,103
1,0,10016,103
1,0,10016,103
1,1,10016,103
1,1,10016,103
1,0,10016,103
0,0,10016,103
0,1,10016,103
0,0,10017,103
0,1,10017,103
0,0,10017,103
0,1,10017,103
0,1,10017,103
0,0,10017,103
0,1,10017,103
0,0,10017,103
1,1,10018,103
1,0,10018,103
1,0,10018,103
1,1,10018,103
1,1,10018,103
1,0,10018,103
1,1,10018,103
1,0,10018,103
1,0,10019,103
0,1,10019,103
1,1,10019,103
0,0,10019,103
0,0,10019,103
0,1,10019,103
0,0,10019,103
0,1,10019,103
0,0,10020,39
0,1,10020,39
0,1,10020,39
0,0,10020,39
0,0,10020,39
0,1,10020,39
0,1,10020,39
0,0,10020,39
0,0,10021,39
0,1,10021,39
0,1,10021,39
0,0,10021,39
0,1,10021,39
0,0,10021,39
0,1,10021,39
0,0,10021,39
0,1,10022,39
0,0,10022,39
0,0,10023,39
0,1,10023,39
0,0,10023,39
0,1,10023,39
0,1,10023,39
0,0,10023,39
0,1,10023,39
0,0,10023,39
0,1,10024,39
0,0,10024,39
0,0,10024,39
0,1,10024,39
0,1,10024,39
0,0,10024,39
0,0,10024,39
0,1,10024,39
0,1,10025,39
0,0,10025,39
0,0,10025,39
0,1,10025,39
0,1,10025,39
0,0,10025,39
0,0,10025,39
0,1,10025,39
0,0,10026,39
0,1,10026,39
0,1,10026,39
0,0,10026,39
0,0,10026,39
0,1,10026,39
0,1,10026,39
0,0,10026,39
0,0,10027,79
1,1,10027,79
1,0,10027,79
1,1,10027,79
1,1,10027,79
1,0,10027,79
1,0,10027,79
1,1,10027,79
1,1,10028,79
1,0,10028,79
1,1,10028,79
1,0,10028,79
1,1,10028,79
1,0,10028,79
1,1,10028,79
1,0,10028,79
0,1,10029,82
0,0,10029,82
0,1,10029,82
0,0,10029,82
0,1,10029,82
0,0,10029,82
0,1,10029,82
0,0,10029,82
0,0,10030,82
0,1,10030,82
0,1,10030,82
0,0,10030,82
0,1,10030,82
0,0,10030,82
0,1,10030,82
0,0,10030,82
0,0,10031,82
0,1,10031,82
0,1,10031,82
0,0,10031,82
0,1,10031,82
0,0,10031,82
0,0,10031,82
0,1,10031,82
1,0,10032,82
1,1,10032,82
1,0,10032,82
1,1,10032,82
1,0,10032,82
1,1,10032,82
1,0,10032,82
0,1,10032,82
0,1,10033,82
0,0,10033,82
0,1,10033,82
0,0,10033,82
0,1,10033,82
0,0,10033,82
1,0,10033,82
1,1,10033,82
0,1,10034,82
0,0,10034,82
0,1,10034,82
0,0,10034,82
0,1,10034,82
0,0,10034,82
0,1,10034,82
0,0,10034,82
0,0,10035,82
0,1,10035,82
0,0,10035,82
0,1,10035,82
0,1,10035,82
0,0,10035,82
0,0,10035,82
0,1,10035,82
0,1,10036,82
0,0,10036,82
0,1,10036,82
0,0,10036,82
0,0,10036,82
0,1,10036,82
0,0,10036,82
0,1,10036,82
0,0,10037,98
0,1,10037,98
0,0,10037,98
0,1,10037,98
0,1,10037,98
0,0,10037,98
0,0,10037,98
0,1,10037,98
0,0,10038,98
0,1,10038,98
0,1,10038,98
0,0,10038,98
0,1,10038,98
0,0,10038,98
0,0,10038,98
0,1,10038,98
0,1,10039,98
0,0,10039,98
0,1,10039,98
0,0,10039,98
0,0,10039,98
0,1,10039,98
0,1,10039,98
0,0,10039,98
0,0,10040,98
0,1,10040,98
1,0,10040,98
0,1,10040,98
0,0,10040,98
0,1,10040,98
0,0,10040,98
0,1,10040,98
0,1,10041,98
0,0,10041,98
0,1,10041,98
1,0,10041,98
0,1,10041,98
0,0,10041,98
0,0,10041,98
0,1,10041,98
0,0,10042,98
1,1,10042,98
0,0,10042,98
0,1,10042,98
0,0,10042,98
0,1,10042,98
0,0,10042,98
0,1,10042,98
0,1,10043,98
0,0,10043,98
0,1,10043,98
0,0,10043,98
0,1,10043,98
0,0,10043,98
0,1,10043,98
0,0,10043,98
0,0,10044,43
0,1,10044,43
0,0,10044,43
0,1,10044,43
0,1,10044,43
0,0,10044,43
1,0,10044,43
0,1,10044,43
0,0,10045,106
0,1,10045,106
0,0,10045,106
0,1,10045,106
0,1,10045,106
0,0,10045,106
0,1,10045,106
0,0,10045,106
0,0,10046,106
0,1,10046,106
0,1,10046,106
0,0,10046,106
0,0,10046,106
0,1,10046,106
0,1,10046,106
0,0,10046,106
0,1,10047,106
0,0,10047,106
0,0,10047,106
0,1,10047,106
0,0,10047,106
0,1,10047,106
0,0,10047,106
0,1,10047,106
0,0,10048,106
0,1,10048,106
0,1,10048,106
0,0,10048,106
0,0,10048,106
0,1,10048,106
0,1,10048,106
0,0,10048,106
0,0,10049,106
1,1,10049,106
1,0,10049,106
1,1,10049,106
1,0,10049,106
0,1,10049,106
1,1,10049,106
1,0,10049,106
1,0,10050,106
0,1,10050,106
0,1,10050,106
0,0,10050,106
0,1,10050,106
0,0,10050,106
0,1,10050,106
1,0,10050,106
1,0,10051,63
1,1,10051,63
1,1,10051,63
1,0,10051,63
1,1,10051,63
1,0,10051,63
1,0,10051,63
1,1,10051,63
0,0,10052,63
1,1,10052,63
0,0,10052,63
0,1,10052,63
0,0,10052,63
1,1,10052,63
1,1,10052,63
1,0,10052,63
1,1,10053,63
1,0,10053,63
0,0,10053,63
1,1,10053,63
1,0,10053,63
1,1,10053,63
0,0,10053,63
1,1,10053,63
1,1,10054,63
1,0,10054,63
0,0,10054,63
1,1,10054,63
1,0,10054,63
1,1,10054,63
0,0,10054,63
1,1,10054,63
0,0,10055,63
0,1,10055,63
0,0,10055,63
0,1,10055,63
0,0,10055,63
0,1,10055,63
0,1,10055,63
0,0,10055,63
1,1,10056,38
1,0,10056,38
1,1,10056,38
1,0,10056,38
1,0,10056,38
1,1,10056,38
0,0,10056,38
1,1,10056,38
1,0,10057,38
1,1,10057,38
1,0,10057,38
1,1,10057,38
1,1,10057,38
1,0,10057,38
0,0,10057,38
1,1,10057,38
1,0,10058,38
1,1,10058,38
1,0,10058,38
1,1,10058,38
1,0,10058,38
1,1,10058,38
1,1,10058,38
1,0,10058,38
1,1,10059,38
1,0,10059,38
1,1,10059,38
1,0,10059,38
1,1,10059,38
1,0,10059,38
1,1,10059,38
1,0,10059,38
0,0,10060,38
0,1,10060,38
0,0,10060,38
1,1,10060,38
1,0,10060,38
0,1,10060,38
1,1,10060,38
1,0,10060,38
1,1,10061,38
1,0,10061,38
1,0,10061,38
1,1,10061,38
1,1,10061,38
1,0,10061,38
0,0,10061,38
0,1,10061,38
1,1,10062,38
1,0,10062,38
1,0,10062,38
1,1,10062,38
1,0,10062,38
1,1,10062,38
1,1,10062,38
0,0,10062,38
1,0,10063,38
1,1,10063,38
1,0,10063,38
1,1,10063,38
1,1,10063,38
1,0,10063,38
1,0,10063,38
1,1,10063,38
1,1,10064,38
1,0,10064,38
1,0,10064,38
1,1,10064,38
1,0,10064,38
1,1,10064,38
1,1,10064,38
1,0,10064,38
1,1,10065,57
0,0,10065,57
1,1,10065,57
1,0,10065,57
0,0,10065,57
1,1,10065,57
1,0,10065,57
1,1,10065,57
0,1,10066,57
0,0,10066,57
0,0,10066,57
1,1,10066,57
1,0,10066,57
1,1,10066,57
1,0,10066,57
1,1,10066,57
1,1,10067,57
1,0,10067,57
1,0,10067,57
1,1,10067,57
0,1,10067,57
1,0,10067,57
0,1,10067,57
1,0,10067,57
1,1,10068,57
1,0,10068,57
1,1,10068,57
1,0,10068,57
1,0,10068,57
1,1,10068,57
1,0,10068,57
1,1,10068,57
0,1,10069,57
0,0,10069,57
0,0,10069,57
0,1,10069,57
0,1,10069,57
0,0,10069,57
0,0,10069,57
0,1,10069,57
1,1,10070,57
1,0,10070,57
1,0,10070,57
1,1,10070,57
1,1,10070,57
1,0,10070,57
1,1,10070,57
1,0,10070,57
0,1,10071,57
0,0,10071,57
0,0,10071,57
0,1,10071,57
0,0,10071,57
0,1,10071,57
0,0,10071,57
0,1,10071,57
1,1,10072,57
1,0,10072,57
0,1,10072,57
1,0,10072,57
1,0,10072,57
1,1,10072,57
1,0,10072,57
1,1,10072,57
1,1,10073,57
1,0,10073,57
0,1,10073,57
0,0,10073,57
1,1,10073,57
0,0,10073,57
0,0,10073,57
0,1,10073,57
0,0,10074,99
0,1,10074,99
0,1,10074,99
0,0,10074,99
0,1,10074,99
0,0,10074,99
0,1,10074,99
0,0,10074,99
0,1,10075,99
0,0,10075,99
0,1,10075,99
0,0,10075,99
0,0,10075,99
0,1,10075,99
0,1,10075,99
0,0,10075,99
0,1,10076,99
0,0,10076,99
0,0,10076,99
0,1,10076,99
0,1,10076,99
0,0,10076,99
0,0,10076,99
0,1,10076,99
0,0,10077,99
0,1,10077,99
0,1,10077,99
0,0,10077,99
0,0,10077,99
0,1,10077,99
0,1,10077,99
0,0,10077,99
0,0,10078,99
0,1,10078,99
0,0,10078,99
0,1,10078,99
0,0,10078,99
0,1,10078,99
0,0,10078,99
0,1,10078,99
0,1,10079,99
0,0,10079,99
0,1,10079,99
0,0,10079,99
1,1,10079,99
1,0,10079,99
1,0,10079,99
1,1,10079,99
1,1,10080,99
1,0,10080,99
1,0,10080,99
1,1,10080,99
1,1,10080,99
1,0,10080,99
1,0,10080,99
1,1,10080,99
1,1,10081,99
1,0,10081,99
1,0,10081,99
1,1,10081,99
1,1,10081,99
1,0,10081,99
1,1,10081,99
1,0,10081,99
0,0,10082,93
0,1,10082,93
0,1,10082,93
0,0,10082,93
0,0,10082,93
0,1,10082,93
0,0,10082,93
0,1,10082,93
0,1,10083,93
0,0,10083,93
0,0,10083,93
0,1,10083,93
0,1,10083,93
0,0,10083,93
0,0,10083,93
0,1,10083,93
1,0,10084,93
1,1,10084,93
1,0,10084,93
1,1,10084,93
0,0,10084,93
0,1,10084,93
0,0,10084,93
0,1,10084,93
0,1,10085,93
0,0,10085,93
0,1,10085,93
0,0,10085,93
0,1,10085,93
0,0,10085,93
0,1,10085,93
0,0,10085,93
1,0,10086,93
1,1,10086,93
1,0,10086,93
1,1,10086,93
1,1,10086,93
1,0,10086,93
1,1,10086,93
1,0,10086,93
0,1,10087,93
0,0,10087,93
0,0,10087,93
0,1,10087,93
0,0,10087,93
0,1,10087,93
0,1,10087,93
0,0,10087,93
0,1,10088,93
0,0,10088,93
0,0,10088,93
0,1,10088,93
0,0,10088,93
0,1,10088,93
0,1,10088,93
0,0,10088,93
0,0,10089,93
0,1,10089,93
0,1,10089,93
0,0,10089,93
0,1,10089,93
0,0,10089,93
0,0,10089,93
0,1,10089,93
0,1,10090,93
0,0,10090,93
0,1,10090,93
0,0,10090,93
0,1,10090,93
0,0,10090,93
0,0,10090,93
0,1,10090,93
0,1,10091,102
0,0,10091,102
0,0,10091,102
0,0,10092,102
0,1,10092,102
0,0,10092,102
0,1,10092,102
0,1,10092,102
0,0,10092,102
0,0,10092,102
0,1,10092,102
0,1,10093,102
0,0,10093,102
0,1,10093,102
0,0,10093,102
0,0,10093,102
0,1,10093,102
0,0,10093,102
0,1,10093,102
0,0,10094,102
0,1,10094,102
0,1,10094,102
0,0,10094,102
0,0,10094,102
0,1,10094,102
0,0,10095,102
1,1,10095,102
0,0,10095,102
0,1,10095,102
0,0,10095,102
0,1,10095,102
0,1,10095,102
1,0,10095,102
0,1,10096,102
0,0,10096,102
0,1,10096,102
0,0,10096,102
0,1,10096,102
0,0,10096,102
0,0,10096,102
0,1,10096,102
1,0,10097,102
0,1,10097,102
0,0,10097,102
0,1,10097,102
0,0,10097,102
0,1,10097,102
0,1,10097,102
1,0,10097,102
0,1,10098,102
0,0,10098,102
0,1,10098,102
0,0,10098,102
0,0,10098,102
0,1,10098,102
0,1,10098,102
0,0,10098,102
0,1,10099,102
0,0,10099,102
0,0,10099,102
0,1,10099,102
0,1,10099,102
0,0,10099,102
0,1,10099,102
0,0,10099,102
0,0,10100,88
0,1,10100,88
0,1,10100,88
1,0,10100,88
0,1,10100,88
1,0,10100,88
1,1,10100,88
1,0,10100,88
0,1,10101,88
0,0,10101,88
0,1,10102,88
0,0,10102,88
0,1,10102,88
0,0,10102,88
0,0,10102,88
0,1,10102,88
0,1,10102,88
0,0,10102,88
0,0,10103,88
0,1,10103,88
0,1,10103,88
0,0,10103,88
0,0,10103,88
0,1,10103,88
0,1,10103,88
0,0,10103,88
1,0,10104,88
1,1,10104,88
1,1,10104,88
1,0,10104,88
1,0,10104,88
1,1,10104,88
1,0,10104,88
1,1,10104,88
0,0,10105,88
0,1,10105,88
0,0,10105,88
0,1,10105,88
0,0,10105,88
0,1,10105,88
0,1,10105,88
0,0,10105,88
1,0,10106,88
1,1,10106,88
1,1,10106,88
1,0,10106,88
1,1,10106,88
1,0,10106,88
1,0,10106,88
1,1,10106,88
1,0,10107,88
1,1,10107,88
1,1,10107,88
1,0,10107,88
1,1,10107,88
1,0,10107,88
1,0,10107,88
1,1,10107,88
0,1,10108,88
0,0,10108,88
0,1,10108,88
0,0,10108,88
0,0,10108,88
0,1,10108,88
0,1,10108,88
0,0,10108,88
0,0,10109,88
0,1,10109,88
0,0,10109,88
0,1,10109,88
0,0,10109,88
0,1,10109,88
0,1,10109,88
0,0,10109,88
0,0,10110,83
0,1,10110,83
0,0,10110,83
0,1,10110,83
0,0,10110,83
0,1,10110,83
0,1,10110,83
0,0,10110,83
0,1,10111,83
0,0,10111,83
0,1,10111,83
0,0,10111,83
0,0,10111,83
0,1,10111,83
0,0,10111,83
0,1,10111,83
0,1,10112,83
0,0,10112,83
0,1,10112,83
0,0,10112,83
0,0,10113,83
0,1,10113,83
0,1,10113,83
0,0,10113,83
0,0,10113,83
0,1,10113,83
0,0,10113,83
0,1,10113,83
0,1,10114,83
0,0,10114,83
0,1,10114,83
0,0,10114,83
0,0,10114,83
0,1,10114,83
0,0,10114,83
0,1,10114,83
0,0,10115,83
0,1,10115,83
0,0,10115,83
0,1,10115,83
0,1,10115,83
0,0,10115,83
0,0,10115,83
0,1,10115,83
0,1,10116,83
0,0,10116,83
0,0,10116,83
0,1,10116,83
0,1,10116,83
0,0,10116,83
0,0,10116,83
0,1,10116,83
0,1,10117,83
0,0,10117,83
0,0,10117,83
0,1,10117,83
0,0,10117,83
0,1,10117,83
0,1,10117,83
0,0,10117,83
0,0,10118,83
0,1,10118,83
0,0,10118,83
0,1,10118,83
0,0,10118,83
0,1,10118,83
0,1,10118,83
0,0,10118,83
0,0,10119,20
0,0,10120,20
0,1,10120,20
0,0,10120,20
0,1,10120,20
0,1,10120,20
0,0,10120,20
0,0,10121,20
0,1,10121,20
1,1,10121,20
1,0,10121,20
1,0,10121,20
1,1,10121,20
0,0,10121,20
0,1,10121,20
1,0,10122,20
1,1,10122,20
1,1,10122,20
1,0,10122,20
1,1,10122,20
1,0,10122,20
1,1,10122,20
1,0,10122,20
1,0,10123,20
1,1,10123,20
1,1,10123,20
1,0,10123,20
1,1,10123,20
1,0,10123,20
1,1,10123,20
1,0,10123,20
0,1,10124,20
1,0,10124,20
1,1,10124,20
1,0,10125,20
1,1,10125,20
1,1,10125,20
1,0,10125,20
1,0,10125,20
1,1,10125,20
1,1,10125,20
1,0,10125,20
0,0,10126,20
1,1,10126,20
0,1,10126,20
0,0,10126,20
0,1,10126,20
0,0,10126,20
0,1,10126,20
1,0,10126,20
0,0,10127,44
0,1,10127,44
0,1,10127,44
1,1,10128,44
0,0,10128,44
0,1,10128,44
1,0,10128,44
0,1,10128,44
0,0,10128,44
1,0,10129,44
1,1,10129,44
1,0,10129,44
1,1,10129,44
0,0,10129,44
0,1,10129,44
1,1,10130,44
1,0,10130,44
1,0,10130,44
1,1,10130,44
1,0,10130,44
1,1,10131,44
1,0,10131,44
1,1,10131,44
1,0,10131,44
1,0,10131,44
1,1,10131,44
1,1,10132,44
0,0,10132,44
0,0,10132,44
1,1,10132,44
1,0,10132,44
0,1,10132,44
1,0,10133,44
1,1,10133,44
1,1,10133,44
1,0,10133,44
1,1,10133,44
1,0,10133,44
1,0,10134,44
1,1,10134,44
1,0,10135,44
1,1,10135,44
1,1,10135,44
1,0,10135,44
1,1,10135,44
1,0,10135,44
1,1,10135,44
1,0,10135,44
0,0,10136,108
0,1,10136,108
0,0,10136,108
0,1,10136,108
0,0,10136,108
0,1,10136,108
0,0,10136,108
0,1,10136,108
0,1,10137,108
1,0,10137,108
1,1,10137,108
1,0,10137,108
0,0,10137,108
1,1,10137,108
0,0,10137,108
1,1,10137,108
0,1,10138,108
0,0,10138,108
0,0,10138,108
0,1,10138,108
0,1,10138,108
0,0,10138,108
0,1,10138,108
0,0,10138,108
0,0,10139,108
0,1,10139,108
0,1,10139,108
0,0,10139,108
0,0,10139,108
0,1,10139,108
0,0,10139,108
0,1,10139,108
0,0,10140,100
0,1,10140,100
0,0,10141,52
0,1,10141,52
0,0,10141,52
0,1,10141,52
0,0,10141,52
0,1,10141,52
0,0,10141,52
0,1,10141,52
1,0,10142,5
0,1,10142,5
1,1,10142,5
1,0,10142,5
0,1,10142,5
0,0,10142,5
1,1,10142,5
0,0,10142,5
1,1,10143,104
1,0,10143,104
0,0,10143,104
1,1,10143,104
0,1,10143,104
1,0,10143,104
1,1,10143,104
1,0,10143,104
1,0,10144,104
1,1,10144,104
1,0,10144,104
1,1,10144,104
1,1,10144,104
0,0,10144,104
0,1,10144,104
1,0,10144,104
0,1,10145,104
0,0,10145,104
0,0,10145,104
0,1,10145,104
0,0,10145,104
0,1,10145,104
0,1,10145,104
0,0,10145,104
0,0,10146,104
0,1,10146,104
0,0,10146,104
1,1,10146,104
0,0,10146,104
1,1,10146,104
0,1,10146,104
1,0,10146,104
1,0,10147,104
1,1,10147,104
1,1,10147,104
0,0,10147,104
1,1,10147,104
1,0,10147,104
1,1,10147,104
1,0,10147,104
0,1,10148,104
0,0,10148,104
1,0,10148,104
0,1,10148,104
0,0,10148,104
0,1,10148,104
0,0,10148,104
0,1,10148,104
0,1,10149,104
0,0,10149,104
0,1,10149,104
0,0,10149,104
0,1,10149,104
0,0,10149,104
1,0,10149,104
1,1,10149,104
0,0,10150,104
0,1,10150,104
0,1,10150,104
0,0,10150,104
0,1,10150,104
0,0,10150,104
0,0,10150,104
0,1,10150,104
0,0,10151,89
0,1,10151,89
0,0,10151,89
0,1,10151,89
0,1,10151,89
0,0,10151,89
0,1,10151,89
0,0,10151,89
0,1,10152,89
0,0,10152,89
1,0,10152,89
0,1,10152,89
1,0,10152,89
0,1,10152,89
0,1,10152,89
0,0,10152,89
1,0,10153,89
1,1,10153,89
0,0,10153,89
1,1,10153,89
0,1,10153,89
0,0,10153,89
1,0,10153,89
0,1,10153,89
0,0,10154,89
0,1,10154,89
0,0,10154,89
0,1,10154,89
0,1,10154,89
0,0,10154,89
0,1,10154,89
0,0,10154,89
0,0,10155,89
1,1,10155,89
1,1,10155,89
0,0,10155,89
0,0,10155,89
0,1,10155,89
0,1,10155,89
0,0,10155,89
1,0,10156,89
1,1,10156,89
0,1,10156,89
1,0,10156,89
0,0,10156,89
0,1,10156,89
1,1,10156,89
0,0,10156,89
0,0,10157,89
0,1,10157,89
0,0,10157,89
0,1,10157,89
0,1,10157,89
0,0,10157,89
0,1,10157,89
1,0,10157,89
0,0,10158,89
0,1,10158,89
0,1,10158,89
0,0,10158,89
0,0,10158,89
0,1,10158,89
0,1,10158,89
0,0,10158,89
0,1,10159,79
0,0,10159,79
0,1,10159,79
1,0,10159,79
0,1,10159,79
1,0,10159,79
1,0,10159,79
0,1,10159,79
1,0,10160,79
1,1,10160,79
1,0,10160,79
1,1,10160,79
1,1,10160,79
1,0,10160,79
1,1,10160,79
1,0,10160,79
1,0,10161,79
1,1,10161,79
1,0,10161,79
1,1,10161,79
1,0,10161,79
1,1,10161,79
1,0,10161,79
1,1,10161,79
1,0,10162,79
0,1,10162,79
0,0,10162,79
0,1,10162,79
1,1,10162,79
1,0,10162,79
0,0,10162,79
1,1,10162,79
1,1,10163,79
1,0,10163,79
1,1,10163,79
1,0,10163,79
1,0,10163,79
1,1,10163,79
1,1,10163,79
1,0,10163,79
1,0,10164,79
1,1,10164,79
1,1,10164,79
1,0,10164,79
1,1,10164,79
1,0,10164,79
1,1,10164,79
1,0,10164,79
1,1,10165,79
1,0,10165,79
1,0,10165,79
1,1,10165,79
1,0,10165,79
1,1,10165,79
1,1,10165,79
1,0,10165,79
0,0,10166,79
0,1,10166,79
1,1,10166,79
0,0,10166,79
1,0,10166,79
0,1,10166,79
0,1,10166,79
1,0,10166,79
0,0,10167,71
0,1,10167,71
1,1,10167,71
0,0,10167,71
0,0,10167,71
0,1,10167,71
0,0,10167,71
1,1,10167,71
0,0,10168,71
0,1,10168,71
0,0,10168,71
0,1,10168,71
0,1,10168,71
0,0,10168,71
0,1,10168,71
0,0,10168,71
0,0,10169,71
0,1,10169,71
0,1,10169,71
0,0,10169,71
0,1,10169,71
0,0,10169,71
0,1,10169,71
0,0,10169,71
1,1,10170,71
1,0,10170,71
1,1,10170,71
0,0,10170,71
1,1,10170,71
1,0,10170,71
1,0,10170,71
1,1,10170,71
0,1,10171,71
0,0,10171,71
0,0,10171,71
0,1,10171,71
0,1,10171,71
0,0,10171,71
0,1,10171,71
0,0,10171,71
0,1,10172,71
0,0,10172,71
0,1,10172,71
0,0,10172,71
0,1,10172,71
0,0,10172,71
